tbl_clicks@1460537147
click_id,click_total,click_latitude,click_longitude,click_accuracy,click_address,click_timestamp
190,1,54.0056031,-2.7850973,21.441999435424805,South Dr Bailrigg Lancaster, Lancashire LA1,1459954673
191,1,54.0055938,-2.7848263,29.84000015258789,South Dr Bailrigg Lancaster, Lancashire LA1,1459954880
192,1,54.0055938,-2.7848263,29.84000015258789,South Dr Bailrigg Lancaster, Lancashire LA1,1459954890
193,2,54.0055938,-2.7848263,29.84000015258789,South Dr Bailrigg Lancaster, Lancashire LA1,1459954891
194,2,54.0055938,-2.7848263,29.84000015258789,South Dr Bailrigg Lancaster, Lancashire LA1,1459954892
195,2,54.0055938,-2.7848263,29.84000015258789,South Dr Bailrigg Lancaster, Lancashire LA1,1459954892
196,2,54.0055938,-2.7848263,29.84000015258789,South Dr Bailrigg Lancaster, Lancashire LA1,1459954893
197,1,54.0055938,-2.7848263,29.84000015258789,South Dr Bailrigg Lancaster, Lancashire LA1,1459954893
198,1,54.005559,-2.7845977,40.8390007019043,South Dr Bailrigg Lancaster, Lancashire LA1,1459954946
199,2,54.0055001,-2.7844398,43.183998107910156,South Dr Bailrigg Lancaster, Lancashire LA1,1459954947
200,2,54.0054994,-2.7843374,20.0,South Dr Bailrigg Lancaster, Lancashire LA1,1459954947
201,2,54.0054994,-2.7843374,20.0,South Dr Bailrigg Lancaster, Lancashire LA1,1459954948
202,2,54.0054994,-2.7843374,20.0,South Dr Bailrigg Lancaster, Lancashire LA1,1459954948
203,2,54.0054994,-2.7843374,20.0,South Dr Bailrigg Lancaster, Lancashire LA1,1459954949
204,1,54.0054994,-2.7843374,20.0,South Dr Bailrigg Lancaster, Lancashire LA1,1459954950
205,2,54.0054994,-2.7843374,20.0,South Dr Bailrigg Lancaster, Lancashire LA1,1459954952
206,2,54.0054994,-2.7843374,20.0,South Dr Bailrigg Lancaster, Lancashire LA1,1459954956
207,2,54.0054994,-2.7843374,20.0,South Dr Bailrigg Lancaster, Lancashire LA1,1459954958
208,1,54.0055008,-2.7843683,25.667999267578125,South Dr Bailrigg Lancaster, Lancashire LA1,1459955280
209,2,54.0055008,-2.7843683,25.667999267578125,South Dr Bailrigg Lancaster, Lancashire LA1,1459955281
210,2,54.0055008,-2.7843683,25.667999267578125,South Dr Bailrigg Lancaster, Lancashire LA1,1459955287
211,1,54.0055008,-2.7843683,25.667999267578125,South Dr Bailrigg Lancaster, Lancashire LA1,1459955287
212,2,54.0055008,-2.7843683,25.667999267578125,South Dr Bailrigg Lancaster, Lancashire LA1,1459955287
